Question,Grade,Grader,Answer_Type,Course,Discipline,Knowledge Dimension,Cognitive Process Dimension,Math,Code,Author_Book,Trick
1,10,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,understand,N,N,N,N
1,10,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,understand,N,N,N,N
2,10,Grader1,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,6,Grader2,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader3,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader1,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,6,Grader2,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,5,Grader3,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader1,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,0,Grader2,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader3,Human,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader1,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader2,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,5,Grader3,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader1,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader2,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,5,Grader3,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,10,Grader1,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,7,Grader2,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
2,5,Grader3,GPT,"Natural Language
Processing",Computer Science,metacognitive,analyze,N,N,N,N
3,10,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,7,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,6,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,7,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,6,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,10,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,9,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,8,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,6,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
3,6,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,8,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,10,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,8,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,7,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,10,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,7,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,9.5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,8,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,2,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,1,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,3,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,2,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
4,0,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,Y,Y,N
5,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,8,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,6,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,6,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,7,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,9.5,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
5,10,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,apply,N,N,N,N
6,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,9,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,9.5,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,5,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,4,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
6,5,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
7,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,8.5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,8,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,6.5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,7,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,9,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,9.5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,9,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,3,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,5,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,5,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,5,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,0,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,5,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
7,5,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,apply,Y,N,N,N
8,8,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,8,Grader1,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader2,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,10,Grader3,Human,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,4,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,2,Grader1,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,2,Grader2,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
8,2,Grader3,GPT,"Natural Language
Processing",Computer Science,conceptual,analyze,N,N,N,N
9,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,0,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,1,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,10,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,5,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,5,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,8,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,5,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,6,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,1,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,3,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,8,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,1,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,2,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,6,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,1,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
9,3,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,0,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,8,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,8,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,8,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,9.5,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,10,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,2,Grader1,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,2,Grader2,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,3,Grader3,Human,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,2,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,2,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,3,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,4,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,8,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,3,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,6,Grader1,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,4,Grader2,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
10,3,Grader3,GPT,"Natural Language
Processing",Computer Science,procedural,create,N,N,N,N
1,10,Grader1,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader2,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader3,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader1,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader2,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader3,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader1,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader2,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader3,Human,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader1,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader2,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader3,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader1,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader2,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
1,10,Grader3,GPT,"Applied Data Science
using Python","Social Research
and Public Policy",factual,create,N,Y,N,N
